Date,D0,Value
2014-08,1TGT,-0.1
2014-08,EG3M,-0.04
2014-08,1M,0.002
2014-08,3M0,0.018000000000000002
2014-08,6M,0.0684
2014-08,12M,0.1744
2014-08,3M1,0.2336
2014-08,3M2,0.12786
2014-08,3M3,0.5596300000000001
2014-08,3M4,0.12643
2014-09,SARON,0.010305
2014-09,1TGT,-0.1
2014-09,EG3M,-0.099
2014-09,1M,0.0
2014-09,3M0,0.006
2014-09,6M,0.0594
2014-09,12M,0.1664
2014-09,3M1,0.2351
2014-09,3M2,0.11642999999999999
2014-09,3M3,0.56525
2014-09,3M4,0.057139999999999996
2014-10,SARON,0.002222
2014-10,1TGT,-0.1
2014-10,EG3M,-0.107
2014-10,1M,0.002
2014-10,3M0,0.015
2014-10,6M,0.0614
2014-10,12M,0.1644
2014-10,3M1,0.2321
2014-10,3M2,0.11214
2014-10,3M3,0.55338
2014-10,3M4,0.06214
2014-11,SARON,-0.015031999999999998
2014-11,1TGT,-0.1
2014-11,EG3M,-0.158
2014-11,1M,-0.003
2014-11,3M0,0.001
2014-11,6M,0.0504
2014-11,12M,0.1504
2014-11,3M1,0.2336
2014-11,3M2,0.10643
2014-11,3M3,0.55275
2014-11,3M4,0.06214
2014-12,SARON,0.003368
2014-12,1TGT,-2.0
2014-12,EG3M,-0.35600000000000004
2014-12,1M,-0.038
2014-12,3M0,-0.063
2014-12,6M,-0.0256
2014-12,12M,0.0344
2014-12,3M1,0.2556
2014-12,3M2,0.11214
2014-12,3M3,0.564
2014-12,3M4,0.058570000000000004
2015-01,SARON,-0.691529
2015-01,1TGT,-1.75
2015-01,EG3M,-1.101
2015-01,1M,-0.904
2015-01,3M0,-0.8540000000000001
2015-01,6M,-0.7576
2015-01,12M,-0.6296
2015-01,3M1,0.2531
2015-01,3M2,0.10429000000000001
2015-01,3M3,0.56338
2015-01,3M4,0.032139999999999995
2015-02,SARON,-0.727999
2015-02,1TGT,-1.0
2015-02,EG3M,-1.101
2015-02,1M,-0.873
2015-02,3M0,-0.85
2015-02,6M,-0.7316
2015-02,12M,-0.6216
2015-02,3M1,0.26185
2015-02,3M2,0.09571
2015-02,3M3,0.5636899999999999
2015-02,3M4,0.025
2015-03,SARON,-0.746801
2015-03,1TGT,-1.5
2015-03,EG3M,-1.042
2015-03,1M,-0.851
2015-03,3M0,-0.8140000000000001
2015-03,6M,-0.7246
2015-03,12M,-0.6076
2015-03,3M1,0.27075
2015-03,3M2,0.10071000000000001
2015-03,3M3,0.56963
2015-03,3M4,0.01786
2015-04,SARON,-0.724533
2015-04,1TGT,-1.0
2015-04,EG3M,-1.1520000000000001
2015-04,1M,-0.815
2015-04,3M0,-0.794
2015-04,6M,-0.7096
2015-04,12M,-0.5846
2015-04,3M1,0.27875
2015-04,3M2,0.09429
2015-04,3M3,0.56875
2015-04,3M4,-0.007859999999999999
2015-05,SARON,-0.72751
2015-05,1TGT,-1.25
2015-05,EG3M,-1.101
2015-05,1M,-0.821
2015-05,3M0,-0.7879999999999999
2015-05,6M,-0.7076
2015-05,12M,-0.5946
2015-05,3M1,0.28375
2015-05,3M2,0.09643
2015-05,3M3,0.56719
2015-05,3M4,-0.01571
2015-06,SARON,-0.7277560000000001
2015-06,1TGT,-1.15
2015-06,EG3M,-1.05
2015-06,1M,-0.8320000000000001
2015-06,3M0,-0.789
2015-06,6M,-0.733
2015-06,12M,-0.647
2015-06,3M1,0.2832
2015-06,3M2,0.09929
2015-06,3M3,0.5785
2015-06,3M4,-0.01214
2015-07,SARON,-0.746471
2015-07,1TGT,-1.0
2015-07,EG3M,-0.9079999999999999
2015-07,1M,-0.787
2015-07,3M0,-0.7390000000000001
2015-07,6M,-0.691
2015-07,12M,-0.585
2015-07,3M1,0.3086
2015-07,3M2,0.09643
2015-07,3M3,0.5815600000000001
2015-07,3M4,-0.01714
2015-08,SARON,-0.724646
2015-08,1TGT,-1.25
2015-08,EG3M,-0.9079999999999999
2015-08,1M,-0.7809999999999999
2015-08,3M0,-0.7240000000000001
2015-08,6M,-0.6759999999999999
2015-08,12M,-0.561
2015-08,3M1,0.32899999999999996
2015-08,3M2,0.08929
2015-08,3M3,0.5868800000000001
2015-08,3M4,-0.03
2015-09,SARON,-0.72301
2015-09,1TGT,-1.0
2015-09,EG3M,-0.841
2015-09,1M,-0.792
2015-09,3M0,-0.733
2015-09,6M,-0.6729999999999999
2015-09,12M,-0.56
2015-09,3M1,0.325
2015-09,3M2,0.08442999999999999
2015-09,3M3,0.58313
2015-09,3M4,-0.04071
2015-10,SARON,-0.729191
2015-10,1TGT,-0.9
2015-10,EG3M,-0.951
2015-10,1M,-0.774
2015-10,3M0,-0.732
2015-10,6M,-0.693
2015-10,12M,-0.601
2015-10,3M1,0.3341
2015-10,3M2,0.08143
2015-10,3M3,0.58
2015-10,3M4,-0.07429
2015-11,SARON,-0.727152
2015-11,1TGT,-1.1
2015-11,EG3M,-1.27
2015-11,1M,-0.848
2015-11,3M0,-0.8320000000000001
2015-11,6M,-0.7976
2015-11,12M,-0.716
2015-11,3M1,0.4162
2015-11,3M2,0.07357000000000001
2015-11,3M3,0.57075
2015-11,3M4,-0.11714000000000001
2015-12,SARON,-0.720554
2015-12,1TGT,-1.0
2015-12,EG3M,-0.924
2015-12,1M,-0.7979999999999999
2015-12,3M0,-0.7559999999999999
2015-12,6M,-0.6896
2015-12,12M,-0.5916
2015-12,3M1,0.6127
2015-12,3M2,0.08286
2015-12,3M3,0.59038
2015-12,3M4,-0.12786
2016-01,SARON,-0.724797
2016-01,1TGT,-1.0
2016-01,EG3M,-0.841
2016-01,1M,-0.789
2016-01,3M0,-0.757
2016-01,6M,-0.6934
2016-01,12M,-0.6232
2016-01,3M1,0.6126
2016-01,3M2,0.04771
2016-01,3M3,0.58938
2016-01,3M4,-0.18070999999999998
2016-02,SARON,-0.735755
2016-02,1TGT,-0.85
2016-02,EG3M,-0.892
2016-02,1M,-0.8332
2016-02,3M0,-0.8046
2016-02,6M,-0.7648
2016-02,12M,-0.6854
2016-02,3M1,0.6331
2016-02,3M2,-0.0071400000000000005
2016-02,3M3,0.59125
2016-02,3M4,-0.22286
2016-03,SARON,-0.740135
2016-03,1TGT,-1.1
2016-03,EG3M,-0.8490000000000001
2016-03,1M,-0.7826
2016-03,3M0,-0.7292
2016-03,6M,-0.6579999999999999
2016-03,12M,-0.5442
2016-03,3M1,0.6286
2016-03,3M2,-0.0042899999999999995
2016-03,3M3,0.58813
2016-03,3M4,-0.249
2016-04,SARON,-0.7274189999999999
2016-04,1TGT,-1.0
2016-04,EG3M,-0.924
2016-04,1M,-0.779
2016-04,3M0,-0.7294
2016-04,6M,-0.6459999999999999
2016-04,12M,-0.5212
2016-04,3M1,0.6366
2016-04,3M2,-0.02257
2016-04,3M3,0.5905600000000001
2016-04,3M4,-0.27171
2016-05,SARON,-0.737316
2016-05,1TGT,-1.25
2016-05,EG3M,-0.951
2016-05,1M,-0.7746
2016-05,3M0,-0.7352
2016-05,6M,-0.642
2016-05,12M,-0.5158
2016-05,3M1,0.6858
2016-05,3M2,-0.022430000000000002
2016-05,3M3,0.58819
2016-05,3M4,-0.28186
2016-06,SARON,-0.786406
2016-06,1TGT,-1.75
2016-06,EG3M,-1.101
2016-06,1M,-0.8286
2016-06,3M0,-0.7798
2016-06,6M,-0.7016
2016-06,12M,-0.584
2016-06,3M1,0.6541
2016-06,3M2,-0.022430000000000002
2016-06,3M3,0.55838
2016-06,3M4,-0.29486
2016-07,SARON,-0.749622
2016-07,1TGT,-1.0
2016-07,EG3M,-1.101
2016-07,1M,-0.7976
2016-07,3M0,-0.7476
2016-07,6M,-0.6629999999999999
2016-07,12M,-0.5144
2016-07,3M1,0.7591
2016-07,3M2,-0.00771
2016-07,3M3,0.49388000000000004
2016-07,3M4,-0.30214
2016-08,SARON,-0.733783
2016-08,1TGT,-3.65
2016-08,EG3M,-1.12
2016-08,1M,-0.8108
2016-08,3M0,-0.7364
2016-08,6M,-0.6528
2016-08,12M,-0.49
2016-08,3M1,0.8393299999999999
2016-08,3M2,-0.02829
2016-08,3M3,0.3875
2016-08,3M4,-0.32256999999999997
2016-09,SARON,-0.746159
2016-09,1TGT,-0.95
2016-09,EG3M,-1.05
2016-09,1M,-0.802
2016-09,3M0,-0.75
2016-09,6M,-0.6574
2016-09,12M,-0.5016
2016-09,3M1,0.85367
2016-09,3M2,-0.02593
2016-09,3M3,0.38275
2016-09,3M4,-0.322
2016-10,SARON,-0.727582
2016-10,1TGT,-0.85
2016-10,EG3M,-1.1159999999999999
2016-10,1M,-0.7854
2016-10,3M0,-0.73
2016-10,6M,-0.6436
2016-10,12M,-0.488
2016-10,3M1,0.88428
2016-10,3M2,-0.02586
2016-10,3M3,0.40375
2016-10,3M4,-0.32071
2016-11,SARON,-0.7266560000000001
2016-11,1TGT,-0.9
2016-11,EG3M,-1.05
2016-11,1M,-0.8178
2016-11,3M0,-0.7490000000000001
2016-11,6M,-0.68
2016-11,12M,-0.5122
2016-11,3M1,0.9341700000000001
2016-11,3M2,-0.06742999999999999
2016-11,3M3,0.38463
2016-11,3M4,-0.325
2016-12,SARON,-0.728531
2016-12,1TGT,-0.9
2016-12,EG3M,-0.912
2016-12,1M,-0.799
2016-12,3M0,-0.7292
2016-12,6M,-0.6626
2016-12,12M,-0.499
2016-12,3M1,0.9978899999999999
2016-12,3M2,-0.04657
2016-12,3M3,0.36663
2016-12,3M4,-0.33643
2017-01,SARON,-0.737887
2017-01,1TGT,-0.9
2017-01,EG3M,-0.88
2017-01,1M,-0.7884
2017-01,3M0,-0.7286
2017-01,6M,-0.6642
2017-01,12M,-0.5086
2017-01,3M1,1.0345600000000001
2017-01,3M2,-0.00957
2017-01,3M3,0.35588000000000003
2017-01,3M4,-0.34357
2017-02,SARON,-0.728683
2017-02,1TGT,-0.95
2017-02,EG3M,-0.892
2017-02,1M,-0.8008
2017-02,3M0,-0.7262
2017-02,6M,-0.6764
2017-02,12M,-0.5228
2017-02,3M1,1.064
2017-02,3M2,-0.01043
2017-02,3M3,0.3565
2017-02,3M4,-0.35286
2017-03,SARON,-0.736851
2017-03,1TGT,-0.95
2017-03,EG3M,-0.912
2017-03,1M,-0.7792
2017-03,3M0,-0.7296
2017-03,6M,-0.6638
2017-03,12M,-0.4946
2017-03,3M1,1.1495600000000001
2017-03,3M2,0.02593
2017-03,3M3,0.33744
2017-03,3M4,-0.35786
2017-04,SARON,-0.730912
2017-04,1TGT,-0.9
2017-04,EG3M,-0.943
2017-04,1M,-0.7918
2017-04,3M0,-0.73
2017-04,6M,-0.6648
2017-04,12M,-0.4916
2017-04,3M1,1.1723299999999999
2017-04,3M2,0.00243
2017-04,3M3,0.32525
2017-04,3M4,-0.36286
